age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
39,Self_emp_inc,329980,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,2415,60,United_States,>50K
27,Private,279580,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,10520,0,45,United_States,>50K
32,Private,70985,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
35,Private,30529,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
56,Self_emp_not_inc,51662,11th,7,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,United_States,<=50K
22,Private,127185,9th,5,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K
35,Self_emp_inc,196373,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K
47,Federal_gov,211123,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
54,Private,88278,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1977,50,United_States,>50K
45,Local_gov,119199,Assoc_acdm,12,Divorced,Prof_specialty,Unmarried,White,Female,0,0,48,United_States,<=50K
33,Private,227282,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,60,United_States,<=50K
59,Local_gov,238431,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,38,United_States,<=50K
50,Private,157043,11th,7,Divorced,Other_service,Not_in_family,Black,Female,0,0,40,United_States,<=50K
47,State_gov,149337,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Male,0,0,38,United_States,<=50K
50,Private,104501,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K
33,Federal_gov,293550,Some_college,10,Married_civ_spouse,Tech_support,Wife,White,Female,4064,0,40,United_States,<=50K
31,Private,36302,Bachelors,13,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,<=50K
50,Private,558490,HS_grad,9,Divorced,Adm_clerical,Not_in_family,Black,Male,0,0,40,United_States,<=50K
35,Private,260578,HS_grad,9,Divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,>50K
49,State_gov,183710,Doctorate,16,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
18,Private,156950,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Male,0,0,35,United_States,<=50K
58,Private,407138,7th_8th,4,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,2936,0,50,Mexico,<=50K
50,Self_emp_not_inc,324506,HS_grad,9,Widowed,Exec_managerial,Unmarried,Asian_Pac_Islander,Female,0,0,48,South,<=50K
24,Self_emp_inc,165474,Bachelors,13,Never_married,Sales,Own_child,White,Male,0,0,40,United_States,<=50K
29,Private,103432,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
39,Private,201410,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,0,1977,45,Philippines,>50K
36,Private,261241,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,50,United_States,>50K
19,Federal_gov,234151,HS_grad,9,Never_married,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,<=50K
23,Private,65038,HS_grad,9,Never_married,Sales,Own_child,White,Male,0,0,40,United_States,<=50K
27,Private,77774,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Female,0,0,34,United_States,<=50K
34,Private,137088,HS_grad,9,Married_civ_spouse,Craft_repair,Other_relative,Amer_Indian_Eskimo,Male,0,0,40,United_States,<=50K
21,Private,256240,11th,7,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
50,Private,116287,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,60,Columbia,<=50K
35,Private,139770,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,6849,0,40,United_States,<=50K
34,Private,506858,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,32,United_States,>50K
34,Private,255693,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,20,United_States,<=50K
51,Local_gov,199688,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,>50K
35,Private,205852,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
54,Private,138179,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
53,Private,96062,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,Greece,<=50K
17,Private,191260,9th,5,Never_married,Other_service,Own_child,White,Male,1055,0,24,United_States,<=50K
28,Private,227104,Some_college,10,Divorced,Sales,Not_in_family,White,Male,0,0,30,United_States,<=50K
30,Private,193598,Preschool,1,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,40,Mexico,<=50K
34,Private,279015,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,65,United_States,<=50K
45,Private,347321,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
34,Self_emp_inc,175761,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,>50K
61,Private,119684,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,15024,0,20,United_States,>50K
30,Private,167558,HS_grad,9,Never_married,Sales,Unmarried,White,Female,0,0,35,Mexico,<=50K
31,Private,187560,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,15024,0,40,United_States,>50K
45,Private,229516,HS_grad,9,Married_spouse_absent,Craft_repair,Not_in_family,White,Male,0,0,72,Mexico,<=50K
24,Private,308205,7th_8th,4,Never_married,Handlers_cleaners,Other_relative,White,Male,0,0,40,Mexico,<=50K
49,Private,237920,Doctorate,16,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,<=50K
47,Private,166181,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,Black,Female,0,0,48,United_States,>50K
20,Private,70076,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Female,0,0,40,United_States,<=50K
43,Private,170525,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Female,14344,0,40,United_States,>50K
29,Self_emp_not_inc,394927,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,45,United_States,<=50K
34,Private,115488,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
44,Private,124563,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,<=50K
21,Private,25265,Assoc_voc,11,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,30,United_States,<=50K
51,Private,280093,HS_grad,9,Separated,Adm_clerical,Other_relative,White,Female,0,0,40,United_States,<=50K
51,Private,95946,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
33,Private,78707,11th,7,Never_married,Other_service,Not_in_family,Black,Male,0,0,40,United_States,<=50K
29,Self_emp_not_inc,190636,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Amer_Indian_Eskimo,Male,0,1485,60,United_States,>50K
59,Federal_gov,43280,Some_college,10,Never_married,Exec_managerial,Own_child,Black,Female,0,0,40,United_States,<=50K
53,Self_emp_not_inc,135339,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,7688,0,20,China,>50K
46,Private,116666,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K
19,Private,184737,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,1721,40,United_States,<=50K
44,Private,151089,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1887,60,United_States,>50K
61,Private,97030,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,0,0,30,United_States,<=50K
41,Private,225978,Bachelors,13,Never_married,Prof_specialty,Not_in_family,Black,Male,0,0,40,United_States,<=50K
34,Private,19847,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
34,Private,84154,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,<=50K
55,Private,147098,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,>50K
33,Local_gov,194901,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K
19,Private,203319,11th,7,Never_married,Sales,Own_child,White,Male,0,0,30,United_States,<=50K
44,Self_emp_not_inc,208277,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,45,United_States,<=50K
37,Private,185744,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,20,United_States,<=50K
19,Private,301747,HS_grad,9,Separated,Adm_clerical,Own_child,White,Female,0,0,30,United_States,<=50K
30,Private,207301,HS_grad,9,Never_married,Sales,Not_in_family,White,Female,0,1980,40,United_States,<=50K
47,Private,246396,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Mexico,<=50K
62,Private,109190,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,40,United_States,>50K
61,Self_emp_inc,139391,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,1902,35,United_States,>50K
63,Private,20323,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K
29,Self_emp_not_inc,58744,Assoc_acdm,12,Never_married,Other_service,Own_child,White,Male,0,0,60,United_States,<=50K
25,Private,292058,HS_grad,9,Never_married,Other_service,Other_relative,White,Male,0,0,30,United_States,<=50K
40,Private,182268,Preschool,1,Married_spouse_absent,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K
33,Private,169496,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
32,Private,168906,Assoc_acdm,12,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
50,Private,73493,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K
50,Private,46155,Assoc_voc,11,Divorced,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,>50K
54,State_gov,188809,Doctorate,16,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,50,United_States,>50K
65,Private,172906,HS_grad,9,Widowed,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
22,Private,369549,Some_college,10,Never_married,Other_service,Not_in_family,Black,Female,0,0,30,United_States,<=50K
51,Local_gov,170579,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,>50K
29,Private,160279,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,White,Male,0,0,40,United_States,<=50K
42,Private,65372,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,<=50K
21,Private,153718,Some_college,10,Never_married,Other_service,Not_in_family,Asian_Pac_Islander,Female,0,0,25,United_States,<=50K
41,Self_emp_inc,151089,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,2415,55,United_States,>50K
47,Private,155659,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,7688,0,55,United_States,>50K
44,Private,215468,Bachelors,13,Separated,Machine_op_inspct,Unmarried,Black,Female,0,0,7,United_States,<=50K
46,Private,28225,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,58,United_States,<=50K
50,Private,172511,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
19,Private,198943,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,35,United_States,<=50K
55,Federal_gov,146477,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,<=50K
27,Private,122038,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,48,United_States,<=50K
40,Private,226388,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,<=50K
40,Private,283724,9th,5,Never_married,Craft_repair,Other_relative,Black,Male,0,0,49,United_States,<=50K
36,Private,133569,1st_4th,2,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,40,Mexico,<=50K
41,Private,294270,9th,5,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,35,United_States,<=50K
32,Federal_gov,566117,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
30,Self_emp_not_inc,33308,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
41,Self_emp_not_inc,355918,Bachelors,13,Separated,Craft_repair,Not_in_family,White,Male,0,0,35,United_States,<=50K
53,Private,29658,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
53,Private,90624,11th,7,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,<=50K
38,Private,213716,Assoc_voc,11,Divorced,Other_service,Not_in_family,White,Female,0,0,30,United_States,<=50K
33,Self_emp_not_inc,125279,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,<=50K
32,Self_emp_not_inc,379412,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
22,Private,177125,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,50,United_States,<=50K
31,Private,112115,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
34,Local_gov,22641,HS_grad,9,Never_married,Protective_serv,Not_in_family,Amer_Indian_Eskimo,Male,0,0,40,United_States,<=50K
43,Private,184099,Assoc_acdm,12,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
32,Private,206541,11th,7,Divorced,Craft_repair,Own_child,White,Male,0,0,50,United_States,<=50K
52,Private,260938,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
27,Private,369522,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,45,United_States,<=50K
39,Private,174938,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,<=50K
40,Self_emp_inc,137367,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,50,China,<=50K
22,Private,206815,HS_grad,9,Never_married,Sales,Unmarried,White,Female,0,0,40,Peru,<=50K
33,Private,249716,HS_grad,9,Never_married,Tech_support,Not_in_family,White,Male,0,0,45,United_States,<=50K
18,Private,92008,HS_grad,9,Never_married,Handlers_cleaners,Other_relative,White,Female,0,0,28,United_States,<=50K
34,Private,177675,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,>50K
22,Private,51136,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,0,0,60,United_States,<=50K
51,Self_emp_inc,96062,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,<=50K
33,Private,167939,HS_grad,9,Married_civ_spouse,Other_service,Own_child,White,Female,0,0,25,United_States,<=50K
20,State_gov,432052,Some_college,10,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,15,United_States,<=50K
40,Private,222011,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,3325,0,40,United_States,<=50K
32,Private,30497,Assoc_voc,11,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,<=50K
48,Private,425199,Some_college,10,Divorced,Sales,Unmarried,White,Male,0,0,45,United_States,<=50K
19,Private,375114,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,<=50K
36,Local_gov,180805,HS_grad,9,Never_married,Transport_moving,Not_in_family,Asian_Pac_Islander,Male,0,0,40,United_States,<=50K
32,Private,158242,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K
29,State_gov,95423,Masters,14,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,36,United_States,<=50K
32,Private,398019,7th_8th,4,Never_married,Priv_house_serv,Not_in_family,White,Female,0,0,15,Mexico,<=50K
65,Private,113323,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
22,Private,192455,HS_grad,9,Never_married,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
25,Private,120238,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,<=50K
31,Private,77634,Assoc_voc,11,Married_civ_spouse,Other_service,Husband,White,Male,0,0,42,United_States,<=50K
37,Private,64922,Bachelors,13,Separated,Other_service,Not_in_family,White,Male,0,0,70,England,<=50K
36,Private,233571,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,4,United_States,<=50K
35,Private,194690,7th_8th,4,Divorced,Tech_support,Unmarried,White,Female,0,0,40,United_States,<=50K
40,Self_emp_inc,64885,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,70,United_States,>50K
22,Private,240817,HS_grad,9,Never_married,Sales,Own_child,White,Female,2597,0,40,United_States,<=50K
27,Private,131679,Assoc_voc,11,Divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,<=50K
29,Local_gov,289991,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,<=50K
53,Local_gov,38795,9th,5,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
39,Private,245053,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
39,Private,202683,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
48,Self_emp_not_inc,218835,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,England,<=50K
56,Private,132026,Bachelors,13,Married_civ_spouse,Sales,Husband,Black,Male,7688,0,45,United_States,>50K
36,Private,94954,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Female,0,0,40,United_States,<=50K
29,Private,131088,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
43,Private,221172,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,24,United_States,>50K
35,Private,282461,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,<=50K
31,Private,114324,Assoc_voc,11,Never_married,Other_service,Not_in_family,Black,Female,0,0,40,United_States,<=50K
29,Private,349154,10th,6,Separated,Farming_fishing,Unmarried,White,Female,0,0,40,Guatemala,<=50K
22,Private,123876,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,20,United_States,<=50K
27,Private,100669,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,>50K
58,Private,199278,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,38,United_States,<=50K
32,Private,151053,Some_college,10,Never_married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,<=50K
45,Local_gov,182100,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,>50K
